# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
45                     	2.190707956531349e-02	3.138129440674315e-02	1.690098795477491e-01	2.719001666643622e-02	2.186025618537253e-03
46                     	2.147509221995129e-02	3.100068438716161e-02	1.716748719163547e-01	2.680435929125909e-02	2.081722099988833e-03
47                     	2.109844415222737e-02	3.070628586104900e-02	1.702255653212219e-01	2.659360017953979e-02	2.001522135903522e-03
48                     	2.071967256821496e-02	3.037465226247337e-02	1.647443322540581e-01	2.639678377508371e-02	1.938684408346295e-03
49                     	2.036586150235170e-02	3.005609942436802e-02	1.597909477079609e-01	2.625725475225228e-02	1.874565127023311e-03
50                     	2.004399771751461e-02	2.967685801875983e-02	1.582732916678024e-01	2.611784607446153e-02	1.816735719250640e-03
51                     	1.973143560863292e-02	2.926940292778438e-02	1.582310336076191e-01	2.620735060233362e-02	1.762613572176279e-03
52                     	1.946762261480310e-02	2.909480092583453e-02	1.571997395443389e-01	2.623711070278330e-02	1.706286236819648e-03
53                     	1.920629117630408e-02	2.892172970991108e-02	1.568803737655666e-01	2.619340965344348e-02	1.649725410750919e-03
54                     	1.896318995266886e-02	2.868971029564922e-02	1.574463426400628e-01	2.600231778132175e-02	1.601175673747741e-03
55                     	1.873640116141985e-02	2.831747846807602e-02	1.565703847416826e-01	2.565858699176490e-02	1.515222441203799e-03
56                     	1.856475321501875e-02	2.785869765941606e-02	1.558647589902098e-01	2.533707486669601e-02	1.441579372258931e-03
57                     	1.842576829917381e-02	2.736998452175640e-02	1.553557067857249e-01	2.506588655835577e-02	1.382376585545808e-03
58                     	1.828590186253758e-02	2.691835877738340e-02	1.553579424102922e-01	2.468632072727000e-02	1.332199748573118e-03
59                     	1.812159029563251e-02	2.647403630834531e-02	1.545860112196060e-01	2.434111406468293e-02	1.286399054670047e-03
60                     	1.793292275074702e-02	2.601078502490584e-02	1.527356715191953e-01	2.407781857668451e-02	1.241155000380149e-03
61                     	1.774681884503124e-02	2.549265692012991e-02	1.499742165786040e-01	2.380412190216780e-02	1.225992107604265e-03
62                     	1.754710489508211e-02	2.495945210161414e-02	1.528410626576155e-01	2.349173228906148e-02	1.210671128049516e-03
63                     	1.737090045084879e-02	2.452967887542629e-02	1.558292965138606e-01	2.320793149424847e-02	1.191274860734906e-03
64                     	1.719542277745592e-02	2.412706167762517e-02	1.566293122007254e-01	2.277853915188416e-02	1.166323415023425e-03
65                     	1.703416464984097e-02	2.371395139063943e-02	1.560329417546754e-01	2.227332935479042e-02	1.143303923236679e-03
66                     	1.687372123746764e-02	2.322430422542355e-02	1.519726724877700e-01	2.169957513668389e-02	1.122960572356409e-03
67                     	1.670624790679669e-02	2.271863196245672e-02	1.499189593285929e-01	2.138785000134107e-02	1.103782585332900e-03
68                     	1.653284579537039e-02	2.221605499856023e-02	1.484562727368763e-01	2.115885701547543e-02	1.083093983228366e-03
69                     	1.633199553888719e-02	2.175905910667224e-02	1.475058191444881e-01	2.087056675933297e-02	1.059763027147772e-03
70                     	1.612897415188326e-02	2.142353944199107e-02	1.457623894578197e-01	2.051207702528756e-02	1.036518571393874e-03
71                     	1.591739461525787e-02	2.113488046965547e-02	1.465821379542393e-01	2.003451565707555e-02	9.904665074059972e-04
72                     	1.573578979193252e-02	2.085420065994606e-02	1.477044819002426e-01	1.959183972298550e-02	9.732201018050195e-04
73                     	1.556627800949687e-02	2.051791579220385e-02	1.451860936054210e-01	1.921902998366156e-02	9.345144654444812e-04
74                     	1.540456667209910e-02	2.018256352860133e-02	1.436634579036548e-01	1.891564980279651e-02	9.317028249110945e-04
75                     	1.524271232501516e-02	1.985640178231052e-02	1.447585019501528e-01	1.864918704786281e-02	9.067263157479866e-04
76                     	1.508478882971194e-02	1.956751766547628e-02	1.431420238699063e-01	1.838807459016604e-02	8.921219793511944e-04
77                     	1.492414529202906e-02	1.929971632818358e-02	1.418875205984975e-01	1.812041823339497e-02	8.772105054791074e-04
78                     	1.475805447591906e-02	1.902140956900755e-02	1.404040162785438e-01	1.785988759880681e-02	8.607841572763335e-04
79                     	1.459183212629492e-02	1.875403424981958e-02	1.374989728001017e-01	1.756134490741146e-02	8.380292506694094e-04
80                     	1.440873528818064e-02	1.850869112116798e-02	1.332117808068123e-01	1.723406034864916e-02	8.164943259449536e-04
81                     	1.421111712237726e-02	1.831658848001410e-02	1.325874432392361e-01	1.690458059560379e-02	8.054765992036160e-04
82                     	1.401574722802787e-02	1.808190385557663e-02	1.342977894913642e-01	1.659801694491293e-02	7.823949032114558e-04
83                     	1.384404270972585e-02	1.781426637790516e-02	1.371099646439926e-01	1.628912239174380e-02	7.687388988010260e-04
84                     	1.368430504972308e-02	1.753433921834443e-02	1.346306688983910e-01	1.595573461932186e-02	7.475908105009552e-04
85                     	1.350555350276785e-02	1.729288174998357e-02	1.349384558229791e-01	1.562638659968902e-02	7.361515674309734e-04
86                     	1.332002896554077e-02	1.703101500241335e-02	1.340581920463974e-01	1.528087063549262e-02	7.230969350765618e-04
87                     	1.316086021173743e-02	1.681408253745326e-02	1.314664134221131e-01	1.493607421874742e-02	7.099812471827452e-04
88                     	1.298435424403750e-02	1.663056543002903e-02	1.270388776735762e-01	1.461275798279096e-02	6.968623282611901e-04
89                     	1.279991639590122e-02	1.646384724440539e-02	1.245398864018737e-01	1.428083827457294e-02	6.830410612227770e-04
90                     	1.262542517548857e-02	1.623889893132448e-02	1.257295349208739e-01	1.399360909272416e-02	6.716623985816864e-04
91                     	1.246886550159669e-02	1.599708319598546e-02	1.288743190575352e-01	1.369970786412333e-02	6.594514723340091e-04
92                     	1.231436750922574e-02	1.573889863351219e-02	1.289508809169386e-01	1.344673882226560e-02	6.501193318058652e-04
93                     	1.215853858088395e-02	1.550651087574567e-02	1.268599082784105e-01	1.320865630036435e-02	6.409276164791734e-04
94                     	1.200578025342640e-02	1.528546900972393e-02	1.245258226666862e-01	1.296838958571553e-02	6.309181455083858e-04
95                     	1.187315565276187e-02	1.507363925640643e-02	1.234697535115486e-01	1.274329854724838e-02	6.224948866790227e-04
96                     	1.174411289348394e-02	1.489573513279216e-02	1.208427782274841e-01	1.256216571948875e-02	6.106541394710520e-04
97                     	1.161291300036248e-02	1.470883768360703e-02	1.198754891194879e-01	1.239136373384933e-02	6.015985536875164e-04
98                     	1.146498856722489e-02	1.449606287685511e-02	1.174154701542390e-01	1.222999468615563e-02	5.871726859658479e-04
99                     	1.131608771823984e-02	1.429468428603787e-02	1.182702883423522e-01	1.210343071321998e-02	5.759802291516711e-04
100                    	1.118471994724504e-02	1.410828195892434e-02	1.204112249103219e-01	1.200564274526098e-02	5.684745681706038e-04
101                    	1.107252720881024e-02	1.393259689872895e-02	1.203825128611527e-01	1.189909631740359e-02	5.653201446588866e-04
102                    	1.096662616363250e-02	1.374360875013078e-02	1.179399373077572e-01	1.179028795336468e-02	5.566312592564090e-04
103                    	1.084844415434886e-02	1.354793603381295e-02	1.138929506805853e-01	1.169313085549023e-02	5.423185252191350e-04
104                    	1.072119632393421e-02	1.336561830701948e-02	1.130148993801024e-01	1.158727978828432e-02	5.339060036825936e-04
105                    	1.059504669979708e-02	1.320856893616060e-02	1.130506834564531e-01	1.147274899682348e-02	5.224140504847680e-04
106                    	1.047482247406859e-02	1.306978002576728e-02	1.118098301743546e-01	1.137383959087117e-02	5.111218424979565e-04
107                    	1.036037845870758e-02	1.294700892214447e-02	1.106624511121580e-01	1.128372743609244e-02	5.012462503442630e-04
108                    	1.025517464869355e-02	1.282511761648971e-02	1.091174772993308e-01	1.118646122545625e-02	4.901911069016714e-04
109                    	1.015045685186052e-02	1.268936276885764e-02	1.083651640511084e-01	1.109261664715455e-02	4.803576873743806e-04
110                    	1.004540602370918e-02	1.253649193891733e-02	1.073250983245296e-01	1.099958880635263e-02	4.628084502716456e-04
111                    	9.944356666820411e-03	1.239780223069009e-02	1.059152790686746e-01	1.092711451701519e-02	4.487400275129716e-04
112                    	9.848926136243372e-03	1.226853657425826e-02	1.048508367896519e-01	1.085762981809020e-02	4.352912526703921e-04
113                    	9.755612054382145e-03	1.216078108677225e-02	1.032123943609886e-01	1.081115424106448e-02	4.259199613499899e-04
114                    	9.666248303080207e-03	1.207043067513128e-02	1.024138234021848e-01	1.077696816598306e-02	4.146068930547988e-04
115                    	9.579153861919661e-03	1.197303659439417e-02	1.010570610322694e-01	1.074211246133152e-02	4.042869958987248e-04
116                    	9.490640813093219e-03	1.187785068525063e-02	9.869540915834160e-02	1.071567638908575e-02	3.953812342527725e-04
117                    	9.407149224571658e-03	1.180048427046349e-02	9.668564789107881e-02	1.069618980678777e-02	3.860134331371196e-04
118                    	9.323326951593221e-03	1.173612467130532e-02	9.545423625550059e-02	1.067609223522981e-02	3.748708579158878e-04
119                    	9.239352610356050e-03	1.167092007111125e-02	9.602517573837945e-02	1.067387322395527e-02	3.780592655271160e-04
120                    	9.155360769780461e-03	1.159559400128617e-02	9.753401714846559e-02	1.070095737335990e-02	3.700786407181880e-04
121                    	9.073278303010532e-03	1.152185575459729e-02	9.796480212636201e-02	1.072352563407729e-02	3.539652629378458e-04
122                    	8.991733865569672e-03	1.145507166330409e-02	9.668270841718966e-02	1.074784696574534e-02	3.429324466160957e-04
123                    	8.912455741316425e-03	1.141412911705853e-02	9.221194291609254e-02	1.076909258078517e-02	3.338797389292548e-04
124                    	8.833592659619945e-03	1.139436459301311e-02	8.825748988278698e-02	1.080055730080296e-02	3.271869748249792e-04
125                    	8.751422290459292e-03	1.136234186920126e-02	8.731004398079814e-02	1.083978376995333e-02	3.223416673092117e-04
126                    	8.675144261153333e-03	1.131956727726351e-02	8.755301826345008e-02	1.088076004630412e-02	3.174075107662711e-04
127                    	8.600959096424363e-03	1.127838659777943e-02	8.724467578933652e-02	1.091299981567522e-02	3.131067764110701e-04
128                    	8.529654141949112e-03	1.123549700689588e-02	8.601204044212109e-02	1.094084937678837e-02	3.077553454448837e-04
129                    	8.465352885616536e-03	1.118718044391497e-02	8.408337681329922e-02	1.096189919114476e-02	3.038790666296426e-04
130                    	8.400490764641383e-03	1.113122234503658e-02	8.173987265629883e-02	1.099564915934773e-02	3.009978610487517e-04
131                    	8.336446643691696e-03	1.106285078675502e-02	7.912684605895318e-02	1.100592944991162e-02	2.965181138809796e-04
132                    	8.266814370870030e-03	1.101303332195585e-02	7.713795167227579e-02	1.099335166781740e-02	2.938040156604490e-04
133                    	8.194156802256412e-03	1.096482481530713e-02	7.551729378741519e-02	1.097748011789286e-02	2.886441182453847e-04
134                    	8.121756491631224e-03	1.091930106532447e-02	7.386419819029598e-02	1.097699291989597e-02	2.838641691962606e-04
135                    	8.051320919406572e-03	1.085965021284376e-02	7.320947395443664e-02	1.098880932382148e-02	2.789184309950993e-04
136                    	7.983551816189132e-03	1.080215693428075e-02	7.294418610796416e-02	1.100473542214042e-02	2.752828953732845e-04
137                    	7.915510928874757e-03	1.075379424902138e-02	7.261130748632774e-02	1.101736823389592e-02	2.704686386383210e-04
138                    	7.840697501148642e-03	1.070619608168296e-02	7.219953705933620e-02	1.099500754250803e-02	2.701336364526602e-04
139                    	7.763937175668686e-03	1.065604937972845e-02	7.155688575121759e-02	1.098895575392029e-02	2.685681749841514e-04
140                    	7.686827116835849e-03	1.060461179403318e-02	7.081581413384380e-02	1.100623507396013e-02	2.662472559802759e-04
141                    	7.609657682047580e-03	1.056047208443514e-02	6.960205189340428e-02	1.104618536219158e-02	2.625531702190802e-04
142                    	7.529520906334246e-03	1.052597751289862e-02	6.826023199853523e-02	1.106427739444621e-02	2.576566945527584e-04
143                    	7.450506892289844e-03	1.049572111218162e-02	6.752041692964265e-02	1.104461811766575e-02	2.535927662657307e-04
144                    	7.371285596391286e-03	1.044872505233048e-02	6.653618196629493e-02	1.102580048784661e-02	2.504451977645287e-04
145                    	7.292205629331479e-03	1.039060779783472e-02	6.541072581464687e-02	1.102643358890280e-02	2.480723716338776e-04
146                    	7.209061027273124e-03	1.032901289180876e-02	6.463953800656293e-02	1.107056828113890e-02	2.447235745869116e-04
147                    	7.127488951303628e-03	1.027015052234792e-02	6.362867560979246e-02	1.110651882509853e-02	2.412959879716647e-04
148                    	7.044971563432377e-03	1.022103797802813e-02	6.320906080595656e-02	1.110855672163455e-02	2.374097757388770e-04
149                    	6.963218713131908e-03	1.017807384050641e-02	6.303411882698083e-02	1.109701497669597e-02	2.342814594795715e-04
150                    	6.877775646637949e-03	1.013344447674566e-02	6.304946721962655e-02	1.107337859352630e-02	2.315868890314692e-04
151                    	6.793730499544939e-03	1.008038704983762e-02	6.254434375997292e-02	1.107019602636184e-02	2.291877195052026e-04
152                    	6.706556434252692e-03	1.002210452094637e-02	6.191506271223705e-02	1.106844066400767e-02	2.220260411507696e-04
153                    	6.618352710006627e-03	9.962179256790571e-03	6.175601236905038e-02	1.108762117833556e-02	2.163123296509790e-04
154                    	6.534556504133151e-03	9.895325050886030e-03	6.135710193859526e-02	1.109933353632855e-02	2.110515385415798e-04
155                    	6.455424631424247e-03	9.827394487793514e-03	6.096766044727108e-02	1.109941370767721e-02	2.058485466429907e-04
156                    	6.373739011127355e-03	9.762518225373268e-03	6.098386688529880e-02	1.108236107360459e-02	2.002014879351735e-04
157                    	6.295374294246228e-03	9.701800523436992e-03	6.042930112047656e-02	1.109458242509158e-02	1.954016892934602e-04
158                    	6.216584079975198e-03	9.639991680172559e-03	5.937414010129245e-02	1.112070701624405e-02	1.901767706630019e-04
159                    	6.143127787361140e-03	9.583881946883803e-03	6.470386677538975e-02	1.115299222944840e-02	1.878742364662605e-04
160                    	6.146666006420742e-03	9.375437421343920e-03	6.355425949951143e-02	1.117159001407458e-02	1.840271655239116e-04
161                    	6.115348254270092e-03	9.236521879206545e-03	5.953068034723000e-02	1.117931953533301e-02	1.805168956188238e-04
162                    	6.039078627935948e-03	9.183297168279222e-03	5.781371036372659e-02	1.117421945959980e-02	1.774267980088660e-04
163                    	5.959317991739856e-03	9.143069874724507e-03	5.686610243629159e-02	1.116454441842949e-02	1.749715734885025e-04
164                    	5.891702722755568e-03	9.070838475084083e-03	5.629710888801970e-02	1.116291374410928e-02	1.730755483558623e-04
165                    	5.836908390017162e-03	8.988715249155932e-03	5.552510143167209e-02	1.117685128237650e-02	1.707613156394694e-04
166                    	5.787323004862722e-03	8.911445438722588e-03	5.521610884130134e-02	1.116924559529867e-02	1.678223816033538e-04
167                    	5.734087694619008e-03	8.840407398430533e-03	5.495239482525421e-02	1.113456100162036e-02	1.616923628596160e-04
168                    	5.681289320163646e-03	8.766955395001686e-03	5.407711834169225e-02	1.109695567799183e-02	1.602810617120265e-04
169                    	5.631673067359433e-03	8.685859609635863e-03	5.284530470292283e-02	1.105093634166244e-02	1.591276143574384e-04
170                    	5.584498337314999e-03	8.602342148547526e-03	5.205447335691097e-02	1.100534797277288e-02	1.568091471645732e-04
171                    	5.536794684937196e-03	8.524470376316986e-03	5.135620286421776e-02	1.098644287380208e-02	1.546285622849037e-04
172                    	5.491686815025603e-03	8.449989262088817e-03	5.064082412672947e-02	1.096031455793599e-02	1.525477109870624e-04
173                    	5.446083466761445e-03	8.372446123633711e-03	5.009477397890628e-02	1.092024102632483e-02	1.501053067722399e-04
174                    	5.404075887597751e-03	8.296156374667156e-03	4.951296125453360e-02	1.086164060649549e-02	1.478012045415025e-04
175                    	5.360745142162448e-03	8.221618578737494e-03	4.843246396460806e-02	1.079801449715002e-02	1.455350399301190e-04
176                    	5.319358932789934e-03	8.145779499051533e-03	4.747824861965190e-02	1.073535580507326e-02	1.437418755624109e-04
177                    	5.277000486597548e-03	8.069015550111565e-03	4.681134111144120e-02	1.069527214826268e-02	1.416675585083963e-04
178                    	5.239063778846411e-03	7.993360832171890e-03	4.615404886238591e-02	1.068272778991135e-02	1.393371748878349e-04
179                    	5.200691781385615e-03	7.922184635833770e-03	4.557744149619530e-02	1.065114550598246e-02	1.367627127428663e-04
180                    	5.164257152418804e-03	7.849343952183277e-03	4.491608453685057e-02	1.062067891378819e-02	1.347707165012472e-04
181                    	5.126107002649922e-03	7.779019190344710e-03	4.434036140533509e-02	1.059655947853464e-02	1.305938208293489e-04
182                    	5.089966481143432e-03	7.707379830048433e-03	4.381276512017180e-02	1.057611654123194e-02	1.304248038838473e-04
183                    	5.053366669209405e-03	7.637575235524008e-03	4.353322562848529e-02	1.055436016709910e-02	1.294646448725843e-04
184                    	5.017401941613104e-03	7.567775397920850e-03	4.318839155281661e-02	1.054332665213042e-02	1.288803207053063e-04
185                    	4.984249896802934e-03	7.501080507366083e-03	4.311351513645491e-02	1.052747991564890e-02	1.281800501748695e-04
186                    	4.950731093695897e-03	7.443501738394638e-03	4.286423835613869e-02	1.050372703296543e-02	1.276658079398172e-04
187                    	4.918742884846264e-03	7.385173880236122e-03	4.260166117594315e-02	1.046660480711579e-02	1.276204741671145e-04
188                    	4.884138350511637e-03	7.327841366125023e-03	4.243268956231849e-02	1.042576771410556e-02	1.276833669998107e-04
189                    	4.850279340919187e-03	7.269289315453793e-03	4.233959949275793e-02	1.038727973196125e-02	1.276366688891193e-04
190                    	4.817813282208792e-03	7.213103502489608e-03	4.215082548642878e-02	1.035802102391053e-02	1.278842795972110e-04
191                    	4.787336868234355e-03	7.158307635862994e-03	4.207748918959266e-02	1.032109949666360e-02	1.280053333388554e-04
192                    	4.757112662037702e-03	7.113156955168985e-03	4.197451427802002e-02	1.027249581770317e-02	1.280454364375994e-04
193                    	4.727452511982382e-03	7.069063452788044e-03	4.201285388042831e-02	1.021950403796188e-02	1.280645410752382e-04
194                    	4.696598039895241e-03	7.024388344905231e-03	4.198866316621293e-02	1.016986322153458e-02	1.283330325414050e-04
195                    	4.664092133097076e-03	6.981323411282276e-03	4.172890156090715e-02	1.011814733628436e-02	1.286720962209469e-04
196                    	4.631694027171489e-03	6.939923396010100e-03	4.146157759274639e-02	1.005274850727402e-02	1.289179441667274e-04
197                    	4.600468821879698e-03	6.899874512069918e-03	4.097135459701311e-02	9.981547716181384e-03	1.288973141340648e-04
198                    	4.570647059734871e-03	6.867817349840272e-03	4.085407585387438e-02	9.906565871715718e-03	1.290348374651898e-04
199                    	4.541720302636700e-03	6.837822458138741e-03	4.073411401320304e-02	9.839974276981016e-03	1.289004924027628e-04
200                    	4.512978782371212e-03	6.809761880956906e-03	4.065957141571468e-02	9.771013671277314e-03	1.287769106347583e-04
201                    	4.482981552950646e-03	6.781755301125594e-03	4.043253269279565e-02	9.698225004049847e-03	1.289265856339654e-04
202                    	4.452680879036344e-03	6.755864901208422e-03	3.998529689438898e-02	9.624527623769207e-03	1.292062812892096e-04
203                    	4.423780589313204e-03	6.731741597202223e-03	3.971943453437766e-02	9.547428831061041e-03	1.294772520159255e-04
204                    	4.396106809170489e-03	6.709329637963328e-03	3.997500411570210e-02	9.465336842053503e-03	1.295780296650471e-04
205                    	4.369418233785556e-03	6.691805272417459e-03	4.073038685685822e-02	9.388264309277640e-03	1.291543803869071e-04
206                    	4.344215148755550e-03	6.674997094608515e-03	4.116203278459644e-02	9.302413078354787e-03	1.289538794652025e-04
207                    	4.318575696464062e-03	6.658816061923004e-03	4.081836642808981e-02	9.215057322221273e-03	1.291494367349261e-04
208                    	4.292108545890136e-03	6.643796568944038e-03	3.994708807342288e-02	9.116466733030603e-03	1.292754033777321e-04
209                    	4.266074135297187e-03	6.629237440990303e-03	3.917535441473632e-02	9.018279339030938e-03	1.288292460233413e-04
210                    	4.241190645590575e-03	6.614668292794207e-03	3.928624319574238e-02	8.921922837998525e-03	1.287415541106418e-04
211                    	4.217809281977128e-03	6.601291385352395e-03	3.975362431678236e-02	8.819195056359126e-03	1.285029616651595e-04
212                    	4.194363888042048e-03	6.589975994119155e-03	3.980055955493383e-02	8.708536528096876e-03	1.278591206900406e-04
213                    	4.171649924414792e-03	6.578855549859559e-03	3.923209457221322e-02	8.596742917950553e-03	1.273814291178475e-04
214                    	4.149257539271182e-03	6.570428038786044e-03	3.847968087017489e-02	8.493361725535218e-03	1.269568123461535e-04
215                    	4.126733619187123e-03	6.562619849907766e-03	3.777841012093270e-02	8.391522569202711e-03	1.266643791150685e-04
216                    	4.104207209451202e-03	6.554941622420355e-03	3.779445323656609e-02	8.288118111857425e-03	1.260211437112571e-04
217                    	4.082439602330417e-03	6.549392080014662e-03	3.795783418992811e-02	8.177348929504931e-03	1.258127689709126e-04
218                    	4.061675614822442e-03	6.544167688916846e-03	3.765126980125140e-02	8.063908260395863e-03	1.251691441576496e-04
219                    	4.042463693514966e-03	6.541199240800845e-03	3.709217269580911e-02	7.946448917625705e-03	1.249738564809273e-04
220                    	4.024245941793433e-03	6.537156854527919e-03	3.637178793730860e-02	7.828456799266642e-03	1.241999550507166e-04
221                    	4.005685092362325e-03	6.532934317729728e-03	3.576762930777234e-02	7.711066797725338e-03	1.237832213507550e-04
222                    	3.986641134127625e-03	6.529656003815402e-03	3.535619931935605e-02	7.593677650330466e-03	1.231791704201300e-04
223                    	3.967596876042814e-03	6.526226732209860e-03	3.516448754965640e-02	7.476704422104118e-03	1.229958925505595e-04
224                    	3.949280222198327e-03	6.523484569737760e-03	3.478438701684268e-02	7.355951154958486e-03	1.221544164579671e-04
225                    	3.930959676644280e-03	6.521254403527564e-03	3.439868482259181e-02	7.234756768582898e-03	1.215835051107890e-04
226                    	3.912925582158789e-03	6.519432782045347e-03	3.401478852713586e-02	7.111668829057761e-03	1.211809054433948e-04
227                    	3.895129435525752e-03	6.518759836096772e-03	3.353949407570775e-02	6.987774881368898e-03	1.208992340614622e-04
228                    	3.877550197868019e-03	6.517791919304662e-03	3.320854855636762e-02	6.865823271419856e-03	1.206022264907632e-04
229                    	3.858993666134234e-03	6.516796731325564e-03	3.298273740507220e-02	6.745001347030712e-03	1.203752763485751e-04
230                    	3.839496543372629e-03	6.517700734201559e-03	3.267625935147175e-02	6.625932836279182e-03	1.198299014521089e-04
231                    	3.820843515664271e-03	6.518698595589299e-03	3.232821775154166e-02	6.508908451236215e-03	1.191738238439178e-04
232                    	3.803064355483025e-03	6.520156699101253e-03	3.217341516200276e-02	6.391738335421339e-03	1.189697015420034e-04
233                    	3.785706546532568e-03	6.520667308332704e-03	3.210053494401779e-02	6.274345126310742e-03	1.187583650349148e-04
234                    	3.768010656469758e-03	6.521715759428190e-03	3.194992479123764e-02	6.160049267821942e-03	1.180748553215126e-04
235                    	3.749511408867657e-03	6.522949270974860e-03	3.163961005517485e-02	6.048456826860359e-03	1.175451854017732e-04
236                    	3.731059064592570e-03	6.524331613163034e-03	3.138474993677852e-02	5.936669826499980e-03	1.170545530817357e-04
237                    	3.713543721526084e-03	6.527764776648843e-03	3.117857740330774e-02	5.827894713617677e-03	1.165889673105109e-04
238                    	3.695864772133318e-03	6.531510555233518e-03	3.103137762143912e-02	5.723101639540066e-03	1.165408780446870e-04
239                    	3.678329287115813e-03	6.533891048873622e-03	3.087713514663230e-02	5.618636058718320e-03	1.159715652827079e-04
240                    	3.661011495022548e-03	6.536365276837882e-03	3.082020626441077e-02	5.516559791327045e-03	1.156471283192090e-04
241                    	3.643376433428662e-03	6.538175432672203e-03	3.080428405024640e-02	5.416433636814395e-03	1.153455581198524e-04
242                    	3.626520183328768e-03	6.538918629939318e-03	3.062806670867943e-02	5.323863214394641e-03	1.148202872944130e-04
243                    	3.610194638294779e-03	6.541652284710897e-03	3.048363423944596e-02	5.240793511215809e-03	1.143484709523855e-04
244                    	3.593455550394741e-03	6.546987590848835e-03	3.041964423466527e-02	5.166496894963143e-03	1.138403588596260e-04
245                    	3.576952675658454e-03	6.551705616962410e-03	3.024857276063369e-02	5.097347213561829e-03	1.133185897706097e-04
246                    	3.560805742765847e-03	6.555909799694007e-03	3.019082678466096e-02	5.030724247694717e-03	1.131467633441842e-04
247                    	3.544545663485779e-03	6.557784423334940e-03	3.014209238601053e-02	4.968279246842074e-03	1.124815551660741e-04
248                    	3.528658068557269e-03	6.557754980441768e-03	3.023532670554855e-02	4.912375919513112e-03	1.119626718505329e-04
249                    	3.513203047383135e-03	6.558713387468754e-03	3.020542891614356e-02	4.859583587719418e-03	1.112860571346092e-04
250                    	3.497573760167373e-03	6.561555677026009e-03	2.999967418473146e-02	4.812324472449072e-03	1.105643662241640e-04
251                    	3.482229416773219e-03	6.564480199781058e-03	2.992319076300639e-02	4.769135911306464e-03	1.097867909562278e-04
252                    	3.467495347774076e-03	6.565372951574885e-03	2.997590673194657e-02	4.729194684705226e-03	1.095206210315956e-04
253                    	3.452526346249862e-03	6.565651594932232e-03	3.006330671821713e-02	4.689850890949090e-03	1.089664785239020e-04
254                    	3.438296128743331e-03	6.567806161565432e-03	3.012035041873805e-02	4.655212104498438e-03	1.086323302095746e-04
255                    	3.424177132601059e-03	6.570984057893562e-03	3.016938933258337e-02	4.624686003737145e-03	1.080937819183619e-04
256                    	3.410027465037341e-03	6.571111841117260e-03	3.013989534551680e-02	4.598068686398677e-03	1.076560569315402e-04
257                    	3.395612731628373e-03	6.569192917156338e-03	3.006927135422611e-02	4.575571539558459e-03	1.069982160985122e-04
258                    	3.381485384535642e-03	6.566196165945331e-03	3.008139265675391e-02	4.557121120006115e-03	1.066645758845445e-04
259                    	3.368697748141531e-03	6.566240689581879e-03	3.013331692776082e-02	4.539590834752905e-03	1.063048343884555e-04
260                    	3.355991086034837e-03	6.566867541384078e-03	3.034473152802392e-02	4.526031246056605e-03	1.060589751495265e-04
261                    	3.342591332459196e-03	6.565094173529440e-03	3.042424105141033e-02	4.512822206445193e-03	1.053603808019232e-04
262                    	3.329300471737682e-03	6.560263587838260e-03	3.028896418954508e-02	4.503135719573245e-03	1.050890432849319e-04
263                    	3.315941069014185e-03	6.556629703046882e-03	3.006661151359498e-02	4.494943941963111e-03	1.044067824317429e-04
264                    	3.303290647026808e-03	6.557322612331892e-03	2.985316016110628e-02	4.492092750536038e-03	1.036358319790798e-04
265                    	3.290719971756020e-03	6.556490640865657e-03	2.981617085653161e-02	4.491754741776727e-03	1.029772407965771e-04
266                    	3.278577061111411e-03	6.552531153290741e-03	2.993042045092839e-02	4.493292543023647e-03	1.024169056793849e-04
267                    	3.266323832959417e-03	6.546524198699109e-03	2.984054846196284e-02	4.495831549793383e-03	1.018661515029410e-04
268                    	3.253690381407683e-03	6.544486905343381e-03	2.971602105460567e-02	4.499622430267881e-03	1.009978057540275e-04
269                    	3.241508647851682e-03	6.543382000660185e-03	2.957616353597412e-02	4.506091722092382e-03	9.990706118832420e-05
270                    	3.229197223776160e-03	6.539690591471458e-03	2.921276676295724e-02	4.514315782835942e-03	9.913348008337816e-05
271                    	3.216441012506128e-03	6.535027053179910e-03	2.889127277232954e-02	4.525005830081782e-03	9.863754733591362e-05
272                    	3.203660718282363e-03	6.531505557279037e-03	2.898067053809110e-02	4.537595618880231e-03	9.814899126850407e-05
273                    	3.190620305786527e-03	6.530278008318253e-03	2.917968258963336e-02	4.550916410161867e-03	9.748859430486307e-05
274                    	3.177318503505461e-03	6.527868448957714e-03	3.250888999275854e-02	4.568992902995095e-03	9.747176734745515e-05
275                    	3.122177254591705e-03	6.630980318615529e-03	3.059940791681903e-02	4.582306559142274e-03	9.783520505322820e-05
276                    	3.100612074035553e-03	6.652367361630575e-03	3.044310384436962e-02	4.595765600997238e-03	9.692941675869890e-05
277                    	3.103313568242312e-03	6.612241142729920e-03	3.064442669211853e-02	4.610471878203232e-03	9.672451859387313e-05
278                    	3.101077360849668e-03	6.583414166758330e-03	3.010070469742693e-02	4.626785504372552e-03	9.637958007351760e-05
279                    	3.086968216469492e-03	6.583564372725529e-03	2.974464357873094e-02	4.642679491947538e-03	9.614969259546488e-05
280                    	3.069685993660753e-03	6.592590273098335e-03	2.980146237191969e-02	4.656429731531807e-03	9.793056966068923e-05
