# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
5782                   	6.060661231365495e-06	3.599308352225322e-06	1.263076967356045e-05	3.189358726597392e-05	2.512403789809122e-07
5783                   	6.053708065937160e-06	3.593807281482986e-06	1.261277505903662e-05	3.184808829941297e-05	2.509310689581517e-07
5784                   	6.046761771294302e-06	3.588307836730749e-06	1.259479734245501e-05	3.180263485597955e-05	2.506220475229751e-07
5785                   	6.039823256701316e-06	3.582809783010473e-06	1.257683655167590e-05	3.175722697669306e-05	2.503133033841840e-07
5786                   	6.032892989109416e-06	3.577312070682611e-06	1.255889427013728e-05	3.171186471900580e-05	2.500048330144197e-07
5787                   	6.025970822419945e-06	3.571814405720158e-06	1.254096859248047e-05	3.166654790806269e-05	2.496966729539349e-07
5788                   	6.019056773947850e-06	3.566320340883321e-06	1.252306073413573e-05	3.162127700273038e-05	2.493888149211530e-07
5789                   	6.012149693933344e-06	3.560829886534338e-06	1.250516982356561e-05	3.157605277737442e-05	2.490812578900224e-07
5790                   	6.005249928615944e-06	3.555342813969917e-06	1.248729505338692e-05	3.153087725606583e-05	2.487740026275016e-07
5791                   	5.998358210815169e-06	3.549857407307516e-06	1.246943794918105e-05	3.148574848838830e-05	2.484670313194032e-07
5792                   	5.991474646283423e-06	3.544374583298939e-06	1.245159692170392e-05	3.144066647709896e-05	2.481603729676237e-07
5793                   	5.984598812947605e-06	3.538897943809007e-06	1.243377383925454e-05	3.139563282925168e-05	2.478540089104344e-07
5794                   	5.977730365906744e-06	3.533423104816088e-06	1.241596850471948e-05	3.135064600554261e-05	2.475479317588737e-07
5795                   	5.970869737979497e-06	3.527949244142524e-06	1.239818191782798e-05	3.130570539452672e-05	2.472421570363542e-07
5796                   	5.964017317584370e-06	3.522476770251592e-06	1.238041314180607e-05	3.126081054880938e-05	2.469366672624668e-07
5797                   	5.957173066000604e-06	3.517004079241920e-06	1.236266276100503e-05	3.121596325503945e-05	2.466314684457626e-07
5798                   	5.950336304225416e-06	3.511532736397739e-06	1.234492929958799e-05	3.117116151254096e-05	2.463266258142601e-07
5799                   	5.943506749748926e-06	3.506062254882402e-06	1.232721318788364e-05	3.112640514645062e-05	2.460220837063334e-07
5800                   	5.936684739459665e-06	3.500593248066191e-06	1.230951513842588e-05	3.108169580841360e-05	2.457178558599483e-07
5801                   	5.929870099211271e-06	3.495126230054572e-06	1.229183357163399e-05	3.103703393156145e-05	2.454139713024215e-07
5802                   	5.923063091824006e-06	3.489663116933653e-06	1.227417067246039e-05	3.099241862823482e-05	2.451104200780365e-07
5803                   	5.916264161084747e-06	3.484204016960836e-06	1.225652580407401e-05	3.094785039390014e-05	2.448071751753847e-07
5804                   	5.909473522298523e-06	3.478747700670132e-06	1.223889844970140e-05	3.090332922357526e-05	2.445042312277505e-07
5805                   	5.902690270772524e-06	3.473295749657110e-06	1.222128818243900e-05	3.085885484302024e-05	2.442015563414904e-07
5806                   	5.895914471132659e-06	3.467845079608370e-06	1.220369751186565e-05	3.081442854682247e-05	2.438991813804570e-07
5807                   	5.889146505652833e-06	3.462397246729829e-06	1.218612373736760e-05	3.077004879922665e-05	2.435971341971657e-07
5808                   	5.882385909246658e-06	3.456950499558718e-06	1.216856668417184e-05	3.072571657298488e-05	2.432953931262652e-07
5809                   	5.875633492055795e-06	3.451504089830285e-06	1.215102771875925e-05	3.068143182774450e-05	2.429939358440914e-07
5810                   	5.868889231983591e-06	3.446058288939286e-06	1.213350637707307e-05	3.063719224768714e-05	2.426928150254918e-07
5811                   	5.862153727159650e-06	3.440612359058791e-06	1.211600372741264e-05	3.059299877852124e-05	2.423920160268271e-07
5812                   	5.855427018622635e-06	3.435166716772183e-06	1.209851930035681e-05	3.054885153870268e-05	2.420915822476113e-07
5813                   	5.848708028156084e-06	3.429723274448497e-06	1.208105283494335e-05	3.050475033234693e-05	2.417914881246374e-07
5814                   	5.841997485416874e-06	3.424284104339697e-06	1.206360590850989e-05	3.046069590943739e-05	2.414916678683434e-07
5815                   	5.835295501378095e-06	3.418847845127616e-06	1.204617545455402e-05	3.041668841897553e-05	2.411921718854838e-07
5816                   	5.828602879766223e-06	3.413413565571573e-06	1.202876233472066e-05	3.037272668487747e-05	2.408929872803727e-07
5817                   	5.821919648853092e-06	3.407981895158914e-06	1.201136861239797e-05	3.032881018763107e-05	2.405940884030457e-07
5818                   	5.815245326066721e-06	3.402550634520077e-06	1.199399138217795e-05	3.028493891875712e-05	2.402954556326417e-07
5819                   	5.808577905471469e-06	3.397120029456757e-06	1.197663290256520e-05	3.024111444279096e-05	2.399970890856023e-07
5820                   	5.801917238459907e-06	3.391691622796558e-06	1.195489482319591e-05	3.019733813098846e-05	2.396989913201100e-07
5821                   	5.795264767595475e-06	3.386267471512421e-06	1.192510581658947e-05	3.015361174047227e-05	2.394010898793373e-07
5822                   	5.788619268527631e-06	3.380844771852304e-06	1.190146516675483e-05	3.010993446015949e-05	2.391033937527928e-07
5823                   	5.781980591914210e-06	3.375422265841822e-06	1.188514157709854e-05	3.006630414724223e-05	2.388059361216092e-07
5824                   	5.775349090540591e-06	3.370001872746200e-06	1.187012969182764e-05	3.002272165924326e-05	2.385087575267380e-07
5825                   	5.768724566722549e-06	3.364582391686054e-06	1.185491509847819e-05	2.997918523457965e-05	2.382118718841261e-07
5826                   	5.762107666309895e-06	3.359165811988408e-06	1.183934040303610e-05	2.993569574517302e-05	2.379153044834439e-07
5827                   	5.755498029402699e-06	3.353750679284794e-06	1.182334151255461e-05	2.989225363152710e-05	2.376190129867258e-07
5828                   	5.748896446248300e-06	3.348337955561385e-06	1.180707678131283e-05	2.984885718427509e-05	2.373230124806405e-07
5829                   	5.742303111518317e-06	3.342926130009056e-06	1.179068562638671e-05	2.980550620514290e-05	2.370272839818843e-07
5830                   	5.735716609971627e-06	3.337516187097838e-06	1.177430269746186e-05	2.976220067479669e-05	2.367318352477452e-07
5831                   	5.729137156853878e-06	3.332109268189906e-06	1.175792050083149e-05	2.971894093191173e-05	2.364366550504297e-07
5832                   	5.722564653377941e-06	3.326704146685664e-06	1.174157954662732e-05	2.967572806642715e-05	2.361417503398706e-07
5833                   	5.715998594646947e-06	3.321300475674148e-06	1.172524724664599e-05	2.963256095750088e-05	2.358471415111889e-07
5834                   	5.709438885461262e-06	3.315898736166580e-06	1.170882534006907e-05	2.958943879292917e-05	2.355528227165936e-07
5835                   	5.702885759881219e-06	3.310499670896730e-06	1.169235212160834e-05	2.954636383636615e-05	2.352587888074130e-07
5836                   	5.696339468356709e-06	3.305102847510832e-06	1.167586185565420e-05	2.950333522194862e-05	2.349650498347747e-07
5837                   	5.689799745891851e-06	3.299706666089250e-06	1.165936453784358e-05	2.946035229549883e-05	2.346716157514229e-07
5838                   	5.683267210739036e-06	3.294313415878805e-06	1.164285437147684e-05	2.941741558846785e-05	2.343784938514317e-07
5839                   	5.676741783413121e-06	3.288917416533578e-06	1.162634563132191e-05	2.937452510344437e-05	2.340857719909128e-07
5840                   	5.670224129054632e-06	3.283532531790632e-06	1.160979084332566e-05	2.933168013647761e-05	2.337933447939114e-07
5841                   	5.663712787314548e-06	3.278145635838182e-06	1.159303760879690e-05	2.928888001787773e-05	2.335012005285363e-07
5842                   	5.657207625225256e-06	3.272755119737538e-06	1.157642903724180e-05	2.924612478837045e-05	2.332094213850786e-07
5843                   	5.650709052117600e-06	3.267380846931220e-06	1.156003404380610e-05	2.920341438278725e-05	2.329178917776608e-07
5844                   	5.644217171064652e-06	3.262002809254684e-06	1.154341273461970e-05	2.916074949978040e-05	2.326267754303327e-07
5845                   	5.637731821884211e-06	3.256635196642778e-06	1.152667983929149e-05	2.911813266975490e-05	2.323359352729776e-07
5846                   	5.631253648480238e-06	3.251261431020203e-06	1.150998935933338e-05	2.907556538496196e-05	2.320454816228264e-07
5847                   	5.624781751191178e-06	3.245893638895734e-06	1.149348261869559e-05	2.903304532491788e-05	2.317553486536484e-07
5848                   	5.618316137443160e-06	3.240529358295977e-06	1.147690452820549e-05	2.899057355806482e-05	2.314655212945135e-07
5849                   	5.611857981422092e-06	3.235167332329012e-06	1.146016489928502e-05	2.894814648289093e-05	2.311759849738071e-07
5850                   	5.605407313942107e-06	3.229807326018830e-06	1.144348736766136e-05	2.890576621248841e-05	2.308867408045962e-07
5851                   	5.598964321993487e-06	3.224448935549922e-06	1.142697065516524e-05	2.886343209481186e-05	2.305978266710948e-07
5852                   	5.592527969938114e-06	3.219091985240170e-06	1.141047610304838e-05	2.882114464222678e-05	2.303092255758616e-07
5853                   	5.586097965484764e-06	3.213736824430665e-06	1.139389220875649e-05	2.877890418063880e-05	2.300209357095830e-07
5854                   	5.579674094531445e-06	3.208383959112818e-06	1.137725735164876e-05	2.873670860773175e-05	2.297329760597383e-07
5855                   	5.573257718857048e-06	3.203032776045448e-06	1.136065369773430e-05	2.869455889175419e-05	2.294453285457211e-07
5856                   	5.566848087217683e-06	3.197683218168904e-06	1.134409891965621e-05	2.865245484001004e-05	2.291579870635671e-07
5857                   	5.560445513623567e-06	3.192335919517667e-06	1.132756909711671e-05	2.861039715219631e-05	2.288709378904917e-07
5858                   	5.554049423411121e-06	3.186994164379125e-06	1.131104227225184e-05	2.856838473300370e-05	2.285842097240487e-07
5859                   	5.547660156478814e-06	3.181655099524324e-06	1.129452121701326e-05	2.852641875851867e-05	2.282977835006842e-07
5860                   	5.541278115904553e-06	3.176317751999139e-06	1.127801158995832e-05	2.848449907687369e-05	2.280116726175610e-07
5861                   	5.534903157669079e-06	3.170982933110943e-06	1.126151499034792e-05	2.844262542650735e-05	2.277258621797537e-07
5862                   	5.528534593851304e-06	3.165652478104010e-06	1.124503005490248e-05	2.840079924379225e-05	2.274403710122619e-07
5863                   	5.522172374621244e-06	3.160325966328570e-06	1.122855540965518e-05	2.835901798054570e-05	2.271551822958329e-07
5864                   	5.515816368621044e-06	3.155001541504179e-06	1.121209631925489e-05	2.831728128748137e-05	2.268703482647424e-07
5865                   	5.509466998079929e-06	3.149679077504384e-06	1.119565229620699e-05	2.827559041871595e-05	2.265858412177461e-07
5866                   	5.503124762811351e-06	3.144358627817966e-06	1.117922372484521e-05	2.823394521973633e-05	2.263016635499490e-07
5867                   	5.496789093031938e-06	3.139040517135231e-06	1.116281075864220e-05	2.819234631505779e-05	2.260178004383267e-07
5868                   	5.490459765227319e-06	3.133724443965469e-06	1.114641102647761e-05	2.815079769499905e-05	2.257342799137507e-07
5869                   	5.484137299319434e-06	3.128410486061979e-06	1.113002592820692e-05	2.810929386649084e-05	2.254510800087897e-07
5870                   	5.477820853252365e-06	3.123098890796662e-06	1.111365311904630e-05	2.806783744086604e-05	2.251681988779312e-07
5871                   	5.471510900475494e-06	3.117789207991061e-06	1.109729725330181e-05	2.802642727725014e-05	2.248856024028246e-07
5872                   	5.465208245229987e-06	3.112482948813217e-06	1.108095672187983e-05	2.798506213694987e-05	2.246033081606471e-07
5873                   	5.458912133651973e-06	3.107180434033782e-06	1.106463355355500e-05	2.794374157479743e-05	2.243212878106282e-07
5874                   	5.452622316546726e-06	3.101880706327100e-06	1.104832415588190e-05	2.790246648910647e-05	2.240395431401472e-07
5875                   	5.446339115124917e-06	3.096584061824854e-06	1.103203013930459e-05	2.786123706786914e-05	2.237580858315407e-07
5876                   	5.440064021787479e-06	3.091290879180321e-06	1.101575264174577e-05	2.782005215345920e-05	2.234769167996210e-07
5877                   	5.433796337669539e-06	3.085999923952798e-06	1.099948990835919e-05	2.777891176870822e-05	2.231960262697210e-07
5878                   	5.427535429547744e-06	3.080712110898092e-06	1.098324191586590e-05	2.773781938818903e-05	2.229154303592074e-07
5879                   	5.421281717856877e-06	3.075427335840093e-06	1.096700899456857e-05	2.769677395783130e-05	2.226351313078980e-07
5880                   	5.415034654543161e-06	3.070144631514993e-06	1.095079193164503e-05	2.765577384622848e-05	2.223551489970858e-07
5881                   	5.408794257800296e-06	3.064863933028777e-06	1.093458987484771e-05	2.761481918923667e-05	2.220754676088490e-07
5882                   	5.402561507092797e-06	3.059585657636804e-06	1.091840352922016e-05	2.757391039471695e-05	2.217960779897149e-07
5883                   	5.396336087866031e-06	3.054309976079554e-06	1.090223324723012e-05	2.753304636403103e-05	2.215169803622650e-07
5884                   	5.390118840606006e-06	3.049036614183738e-06	1.088607913495814e-05	2.749222841000600e-05	2.212381918948691e-07
5885                   	5.383908941432063e-06	3.043764705162559e-06	1.086994090551172e-05	2.745145924483210e-05	2.209596750933292e-07
5886                   	5.377705305778405e-06	3.038496477180705e-06	1.085381924705658e-05	2.741073721409592e-05	2.206814340581379e-07
5887                   	5.371507838428843e-06	3.033234632651237e-06	1.083771166875740e-05	2.737006021429620e-05	2.204034733116947e-07
5888                   	5.365317189728306e-06	3.027975426730499e-06	1.082162146315167e-05	2.732942936616271e-05	2.201258183262549e-07
5889                   	5.359133134035656e-06	3.022718373955763e-06	1.080555281777169e-05	2.728884308808968e-05	2.198484592913915e-07
5890                   	5.352956138960692e-06	3.017463392183242e-06	1.078950636103670e-05	2.724830318442690e-05	2.195713812056484e-07
5891                   	5.346785849237771e-06	3.012210640712501e-06	1.077347480435428e-05	2.720780998897267e-05	2.192945903431316e-07
5892                   	5.340621840606080e-06	3.006960781447488e-06	1.075746015151382e-05	2.716736327189088e-05	2.190181022110546e-07
5893                   	5.334464315928604e-06	3.001714209845923e-06	1.074146129216503e-05	2.712696233610439e-05	2.187418993486503e-07
5894                   	5.328314139603710e-06	2.996472702303050e-06	1.072547755963964e-05	2.708660653708865e-05	2.184659422662269e-07
5895                   	5.322170836746118e-06	2.991235382810095e-06	1.070951028232626e-05	2.704629826410087e-05	2.181902927891124e-07
